,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
1,1027,Ethereum,ETH,ethereum,7593,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120267199.24042194,120267199.24042194,True,,2,,,,2023-10-22T18:52:00.000Z,1635.3481562813452,4433942676.805563,7.0779,-0.05889135,0.14527876,4.49694843,2.56842233,-2.53463323,-11.54581891,196678742538.94522,17.2981,196678742538.95,,2023-10-22T18:52:00.000Z,,,,,,2023-10-22 18:53:43.139136
2,825,Tether USDt,USDT,tether,64141,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,84154234500.6047,87625667477.0228,True,,3,,,,2023-10-22T18:52:00.000Z,1.0004231842997269,31861826224.75871,5.0893,0.00202178,0.00405536,0.04461024,0.03330834,0.06744468,0.02879134,84189847251.4009,7.4046,87662749283.75,,2023-10-22T18:52:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-10-22 18:53:43.139136
3,1839,BNB,BNB,bnb,1690,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,151705034.6854829,151705034.6854829,False,,4,,,,2023-10-22T18:52:00.000Z,215.48543144025965,270003731.47635376,7.1228,0.01565106,0.1580852,2.53462925,2.16399426,-0.69481294,-9.60947951,32690224850.860836,2.8751,32690224850.86,,2023-10-22T18:52:00.000Z,,,,,,2023-10-22 18:53:43.139136
4,52,XRP,XRP,xrp,1119,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,53441027384.0,99988362642.0,False,,5,,,,2023-10-22T18:52:00.000Z,0.5204206300320042,567084649.7412618,-19.6346,-0.19281296,-0.83123633,6.23898219,1.15857415,-1.62227336,-26.40898489,27811813140.738873,2.4461,52042063003.2,,2023-10-22T18:52:00.000Z,,,,,,2023-10-22 18:53:43.139136
5,3408,USDC,USDC,usd-coin,14546,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,25560968950.93122,25560968950.93122,False,,6,,,,2023-10-22T18:52:00.000Z,1.0000019440874905,1956552479.134062,-2.0611,0.00764542,0.00130113,-0.00850513,-0.0109364,-0.01477291,-0.00956719,25561018643.691204,2.2481,25561018643.69,,2023-10-22T18:52:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-10-22 18:53:43.139136
6,5426,Solana,SOL,solana,538,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain']",,416722077.8411571,560555428.784264,True,,7,,,,2023-10-22T18:52:00.000Z,28.724038641933795,760398109.3464265,-27.6315,0.08437376,-2.3271503,31.01562872,48.50897142,34.54321131,22.67150549,11969941066.856339,1.0528,16101415797.34,,2023-10-22T18:52:00.000Z,,,,,,2023-10-22 18:53:43.139136
7,2010,Cardano,ADA,cardano,948,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35228606208.488,36274729240.533,False,,8,,,,2023-10-22T18:52:00.000Z,0.2596598437950521,120943505.6638976,-6.6586,-0.19160183,-0.38899479,4.93819995,6.37514273,-2.61430757,-14.97748284,9147454385.213396,0.8045,11684692970.78,,2023-10-22T18:52:00.000Z,,,,,,2023-10-22 18:53:43.139136
8,74,Dogecoin,DOGE,dogecoin,811,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,141519366383.7052,141519366383.7052,True,,9,,,,2023-10-22T18:52:00.000Z,0.06101892245954154,151456151.63753983,8.8089,-0.04161532,-0.37277324,2.2674979,-0.79528969,-4.48544132,-18.49376043,8635359243.890757,0.7595,8635359243.89,,2023-10-22T18:52:00.000Z,,,,,,2023-10-22 18:53:43.139136
9,1958,TRON,TRX,tron,853,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,88882248218.43095,88882313760.98747,True,,10,71659659264.0,6447821890.018202,,2023-10-22T18:52:00.000Z,0.08997840565029626,166256797.3492115,-7.6268,-0.15528335,-2.00115001,4.44964072,7.70212279,16.18449387,10.61324734,7997482985.308302,0.7034,7997488882.72,,2023-10-22T18:52:00.000Z,,,,,,2023-10-22 18:53:43.139136
10,11419,Toncoin,TON,toncoin,159,2021-08-26T13:40:22.000Z,"['pos', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3431892087.62,5047558528.0,True,,11,3414166606.0,7440732870.726943,,2023-10-22T18:52:00.000Z,2.179370174159258,12410245.74980799,30.552,0.16044763,2.16139297,12.7547184,-5.35380639,54.06575305,57.27708265,7479363256.692179,0.6578,11000498508.25,,2023-10-22T18:52:00.000Z,,,,,,2023-10-22 18:53:43.139136
11,3890,Polygon,MATIC,polygon,1011,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain']",10000000000.0,9309803040.71938,10000000000.0,False,,12,,,,2023-10-22T18:52:00.000Z,0.5892087497088551,324615549.14510137,15.6775,0.19099139,3.3139705,13.7947544,13.25205601,5.11737814,-18.83217317,5485417409.657963,0.4824,5892087497.09,,2023-10-22T18:52:00.000Z,,,,,,2023-10-22 18:53:43.139136
12,4943,Dai,DAI,multi-collateral-dai,2692,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,5347888595.7464075,5347888595.7464075,True,,13,,,,2023-10-22T18:52:00.000Z,1.0002105857295194,139172323.34327412,18.1163,0.01778783,0.01087246,-0.01382022,0.01948794,0.08435491,0.04380003,5349014784.767731,0.4705,5349014784.77,,2023-10-22T18:52:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2023-10-22 18:53:43.139136
13,1975,Chainlink,LINK,chainlink,1368,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000.0,556849970.4527867,1000000000.0,False,,14,,,,2023-10-22T18:52:00.000Z,9.463352980118337,889546274.3676676,21.8463,-0.93066474,5.28971307,27.6303565,37.58057325,48.42064732,25.1187725,5269667827.363187,0.4635,9463352980.12,,2023-10-22T18:52:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2023-10-22 18:53:43.139136
14,6636,Polkadot,DOT,polkadot-new,597,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1270320717.7508621,1369362335.356042,True,,15,,,,2023-10-22T18:52:00.000Z,3.878157957162167,105313495.44584428,7.8831,0.24290825,-1.15768178,3.0747123,-3.41249981,-13.72913837,-25.87404432,4926504399.693461,0.4333,5310603437.1,,2023-10-22T18:52:00.000Z,,,,,,2023-10-22 18:53:43.139136
0,1,Bitcoin,BTC,bitcoin,10496,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19521062.0,19521062.0,False,,1,,,,2023-10-22T18:53:00.000Z,29908.732578437593,10401244142.573324,-9.5804,-0.0793576,-0.88484955,10.52888203,12.45632026,13.07878394,2.75869114,583850223005.1001,51.3488,628083384147.19,,2023-10-22T18:53:00.000Z,,,,,,2023-10-22 18:54:45.279939
1,1027,Ethereum,ETH,ethereum,7593,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120267199.24042194,120267199.24042194,True,,2,,,,2023-10-22T18:53:00.000Z,1635.807674589175,4433929404.482643,7.0618,-0.07399669,0.17195583,4.54968868,2.59037661,-2.50956014,-11.51017522,196734007518.82758,17.303,196734007518.83,,2023-10-22T18:53:00.000Z,,,,,,2023-10-22 18:54:45.279939
2,825,Tether USDt,USDT,tether,64141,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,84154234500.6047,87625667477.0228,True,,3,,,,2023-10-22T18:53:00.000Z,1.0004411080705657,31861600681.855995,5.0956,0.00347177,0.00877279,0.03367396,0.03284062,0.07910274,0.05767429,84191355612.6152,7.4047,87664319866.14,,2023-10-22T18:53:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-10-22 18:54:45.279939
3,1839,BNB,BNB,bnb,1690,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,151705034.6854829,151705034.6854829,False,,4,,,,2023-10-22T18:53:00.000Z,215.49398891542302,270001838.62307686,7.1149,0.00586192,0.16422358,2.54498818,2.17444839,-0.69468143,-9.60001958,32691523062.927315,2.8753,32691523062.93,,2023-10-22T18:53:00.000Z,,,,,,2023-10-22 18:54:45.279939
4,52,XRP,XRP,xrp,1119,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,53441027384.0,99988362642.0,False,,5,,,,2023-10-22T18:53:00.000Z,0.5204289196012647,567083867.2009897,-19.6368,-0.20225612,-0.8289485,6.24254215,1.15797962,-1.62370895,-26.36793543,27812256143.83672,2.4461,52042891960.13,,2023-10-22T18:53:00.000Z,,,,,,2023-10-22 18:54:45.279939
5,3408,USDC,USDC,usd-coin,14546,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,25560968950.93122,25560968950.93122,False,,6,,,,2023-10-22T18:53:00.000Z,0.999974023638024,1956205969.8553836,-2.0923,0.00411822,0.00075652,-0.01891917,-0.01392166,-0.00098957,-0.00443378,25560304969.949295,2.2481,25560304969.95,,2023-10-22T18:53:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-10-22 18:54:45.279939
6,5426,Solana,SOL,solana,538,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain']",,416722077.8411571,560555428.784264,True,,7,,,,2023-10-22T18:53:00.000Z,28.719137335275626,760396797.0450711,-27.6308,0.03057963,-2.34324589,30.99086794,48.48569005,34.51030665,22.70600178,11967898584.16161,1.0526,16098668343.29,,2023-10-22T18:53:00.000Z,,,,,,2023-10-22 18:54:45.279939
7,2010,Cardano,ADA,cardano,948,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35228606208.488,36274729240.533,False,,8,,,,2023-10-22T18:53:00.000Z,0.25965321505435346,120945071.7876816,-6.6544,-0.2027202,-0.39841077,4.93393788,6.37217494,-2.60970594,-14.9717907,9147220863.917665,0.8045,11684394677.45,,2023-10-22T18:53:00.000Z,,,,,,2023-10-22 18:54:45.279939
8,74,Dogecoin,DOGE,dogecoin,811,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,141519366383.7052,141519366383.7052,True,,9,,,,2023-10-22T18:53:00.000Z,0.061017712016873366,151455690.7703147,8.8112,-0.04553777,-0.36300399,2.26867131,-0.80443242,-4.48795409,-18.48492462,8635187942.811314,0.7595,8635187942.81,,2023-10-22T18:53:00.000Z,,,,,,2023-10-22 18:54:45.279939
9,1958,TRON,TRX,tron,853,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,88882248218.43095,88882313760.98747,True,,10,71659659264.0,6447343291.599804,,2023-10-22T18:53:00.000Z,0.08997172687979534,166256260.8480462,-7.6367,-0.16159206,-2.00231676,4.44087388,7.68818853,16.16789915,10.60372038,7996889361.170845,0.7033,7996895258.15,,2023-10-22T18:53:00.000Z,,,,,,2023-10-22 18:54:45.279939
10,11419,Toncoin,TON,toncoin,159,2021-08-26T13:40:22.000Z,"['pos', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3431892087.62,5047558528.0,True,,11,3414166606.0,7441192938.271291,,2023-10-22T18:53:00.000Z,2.1795049266764726,12410249.20711692,30.5317,0.17861257,2.16183892,12.7609143,-5.32160968,54.06619712,57.30887075,7479825712.789794,0.6579,11001178679.46,,2023-10-22T18:53:00.000Z,,,,,,2023-10-22 18:54:45.279939
11,3890,Polygon,MATIC,polygon,1011,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain']",10000000000.0,9309803040.71938,10000000000.0,False,,12,,,,2023-10-22T18:53:00.000Z,0.5891870477701404,324614972.81709576,15.6789,0.184696,3.307857,13.79140615,13.24619534,5.11071148,-18.81803607,5485215368.882928,0.4824,5891870477.7,,2023-10-22T18:53:00.000Z,,,,,,2023-10-22 18:54:45.279939
12,4943,Dai,DAI,multi-collateral-dai,2692,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,5347888595.7464075,5347888595.7464075,True,,13,,,,2023-10-22T18:53:00.000Z,1.000187471583243,139174940.36293492,18.0771,0.01207109,0.00088818,-0.01330564,0.01616739,0.08274407,0.03931825,5348891172.888459,0.4704,5348891172.89,,2023-10-22T18:53:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2023-10-22 18:54:45.279939
13,1975,Chainlink,LINK,chainlink,1368,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000.0,556849970.4527867,1000000000.0,False,,14,,,,2023-10-22T18:53:00.000Z,9.466386013546789,889527873.9586432,21.8387,-0.93462981,5.33173044,27.64456924,37.61684002,48.46870982,25.16559451,5271356771.938202,0.4636,9466386013.55,,2023-10-22T18:53:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2023-10-22 18:54:45.279939
14,6636,Polkadot,DOT,polkadot-new,597,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1270320717.7508621,1369362335.356042,True,,15,,,,2023-10-22T18:53:00.000Z,3.8782864716817196,105313373.41442184,7.8856,0.24660956,-1.1865487,3.08420686,-3.4085643,-13.72657341,-25.85902496,4926667654.350181,0.4333,5310779420.04,,2023-10-22T18:53:00.000Z,,,,,,2023-10-22 18:54:45.279939
0,1,Bitcoin,BTC,bitcoin,10496,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19521062.0,19521062.0,False,,1,,,,2023-10-22T18:54:00.000Z,29909.5697822491,10394259048.598732,-9.6974,-0.08062541,-0.90770591,10.54972087,12.49094227,13.1251974,2.7792362,583866566112.6112,51.3521,628100965427.23,,2023-10-22T18:54:00.000Z,,,,,,2023-10-22 18:55:48.686878
1,1027,Ethereum,ETH,ethereum,7593,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120267199.24042194,120267199.24042194,True,,2,,,,2023-10-22T18:54:00.000Z,1635.909925093446,4432916151.8672,7.004,-0.05914168,0.13545007,4.5794444,2.61774946,-2.45929605,-11.49248367,196746304900.5972,17.304,196746304900.6,,2023-10-22T18:54:00.000Z,,,,,,2023-10-22 18:55:48.686878
